job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI05914,AI Product Manager,140237,,SE,FT,,,Germany,100,"PyTorch, TensorFlow, Azure, Deep Learning",Master,6,Government,2025-07-02,19-04-2025,1714,7.7,
AI05915,Data Scientist,106426,,MI,PT,,,Germany,100,"TensorFlow, Data Visualization, Git",Associate,2,Real Estate,2024-11-02,24-03-2024,832,8.2,
AI05916,Autonomous Systems Engineer,113388,,EX,PT,,,Ireland,50,"Spark, SQL, Java, Azure, Data Visualization",Master,10,Real Estate,2024-12-30,31-01-2025,2355,7.1,
AI05917,Autonomous Systems Engineer,259915,,EX,CT,,,United States,100,"Hadoop, Java, PyTorch, Azure, Kubernetes",PhD,10,Consulting,2024-07-13,09-09-2024,1129,8.2,
AI05918,AI Specialist,134637,,SE,FL,,,Norway,0,"Python, R, Scala, Java",Associate,9,Finance,2024-08-21,09-10-2024,1136,7.7,
AI05919,Deep Learning Engineer,80421,,MI,FL,,,Ireland,0,"Git, Deep Learning, MLOps",Associate,4,Transportation,2024-08-31,18-09-2024,1233,7.1,
AI05920,Machine Learning Researcher,44182,,EN,CT,,,Japan,50,"SQL, Tableau, TensorFlow, Kubernetes",PhD,1,Finance,2025-06-01,19-02-2025,2303,6.5,
AI05921,Data Scientist,284130,,EX,FT,,,India,0,"Python, TensorFlow, Tableau, Docker",Bachelor,15,Consulting,2024-02-07,06-09-2024,1910,5.1,
AI05922,AI Specialist,60003,,MI,PT,,,India,100,"Mathematics, Git, MLOps, Deep Learning, Computer Vision",Master,4,Real Estate,2024-01-02,07-04-2024,590,8.5,
AI05923,AI Consultant,134682,,EX,FT,,,South Korea,100,"Deep Learning, Docker, Data Visualization, Azure, Computer Vision",Master,19,Education,2024-09-14,13-11-2024,1531,6.4,
AI05924,Deep Learning Engineer,80847,,EN,FT,,,Norway,50,"R, Linux, Mathematics",Bachelor,1,Media,2024-08-19,28-10-2024,1073,5.1,
AI05925,AI Product Manager,55277,,EN,CT,,,Canada,50,"Python, Spark, Tableau, R",Bachelor,0,Real Estate,2024-01-21,29-02-2024,1894,5.6,
AI05926,Deep Learning Engineer,82042,,MI,PT,,,Finland,50,"Python, Mathematics, Linux",PhD,4,Finance,2024-08-31,26-10-2024,2185,7.1,
AI05927,AI Consultant,123908,,MI,PT,,,United Kingdom,0,"Docker, Mathematics, TensorFlow",Associate,2,Education,2025-03-03,13-04-2025,2306,8.6,
AI05928,AI Product Manager,77159,,MI,CT,,,Germany,100,"Python, AWS, Scala",Master,2,Media,2024-12-19,21-01-2025,740,5.8,
AI05929,Machine Learning Engineer,75218,,MI,FL,,,France,50,"Git, Computer Vision, Kubernetes, NLP",Associate,3,Government,2024-05-29,30-07-2024,1481,7.7,
AI05930,AI Research Scientist,124858,,MI,FL,,,Denmark,100,"Python, TensorFlow, GCP",Bachelor,2,Retail,2025-02-16,26-03-2025,2074,8.9,
AI05931,Head of AI,105876,,MI,FL,,,Singapore,0,"Hadoop, Git, Azure, TensorFlow, Spark",Master,4,Telecommunications,2024-01-15,02-03-2024,1961,7.2,
AI05932,AI Research Scientist,69815,,MI,PT,,,Austria,50,"PyTorch, Kubernetes, Python",Bachelor,3,Media,2024-02-12,01-01-2025,1473,7.1,
AI05933,Robotics Engineer,189484,,SE,FL,,,Norway,100,"Deep Learning, Docker, Azure, Python",PhD,9,Healthcare,2025-03-30,25-05-2025,1180,5.5,
AI05934,AI Product Manager,69644,,MI,CT,,,Ireland,0,"R, Deep Learning, SQL, GCP",Master,2,Consulting,2024-07-01,17-03-2024,1982,10.0,
AI05935,Robotics Engineer,211820,,EX,FT,,,France,50,"Scala, GCP, Statistics, R",Associate,13,Manufacturing,2024-09-11,13-12-2024,566,5.2,
AI05936,Head of AI,89786,,SE,FL,,,Canada,0,"Computer Vision, Statistics, MLOps, Scala, Data Visualization",PhD,9,Transportation,2025-02-02,23-03-2025,1235,5.5,
AI05937,Machine Learning Engineer,180456,,EX,PT,,,Ireland,0,"Data Visualization, Scala, Mathematics, AWS",PhD,10,Telecommunications,2024-04-18,15-06-2024,1577,5.2,
AI05938,ML Ops Engineer,99521,,SE,PT,,,United Kingdom,0,"Statistics, Deep Learning, NLP",Bachelor,6,Telecommunications,2025-01-26,15-02-2025,1730,5.2,
AI05939,Data Analyst,232905,,EX,FT,,,Singapore,50,"Mathematics, Deep Learning, Tableau, TensorFlow",Associate,14,Gaming,2024-08-08,18-09-2024,2357,9.1,
AI05940,Computer Vision Engineer,99411,,EN,PT,,,Switzerland,50,"TensorFlow, Tableau, Python",PhD,1,Telecommunications,2025-01-29,12-03-2025,1795,6.3,
AI05941,Data Scientist,33839,,EN,FT,,,Finland,50,"R, Docker, SQL, Computer Vision, GCP",Associate,0,Gaming,2024-11-21,14-01-2025,1261,6.4,
AI05942,Data Scientist,53432,,EN,FT,,,Denmark,0,"Tableau, TensorFlow, Scala, NLP",Master,1,Technology,2024-07-08,03-09-2024,2262,8.6,
AI05943,AI Specialist,100015,,SE,CT,,,South Korea,100,"Data Visualization, Linux, Deep Learning, Scala",Master,8,Finance,2025-01-20,31-03-2025,2205,7.1,
AI05944,AI Research Scientist,91896,,EX,PT,,,Israel,50,"Data Visualization, Spark, AWS",Bachelor,19,Automotive,2025-04-26,10-06-2025,1221,8.2,
AI05945,Robotics Engineer,153576,,SE,PT,,,Canada,0,"Kubernetes, Mathematics, Python, Spark",Associate,9,Retail,2025-03-25,13-04-2025,1524,6.8,
AI05946,Data Scientist,154228,,MI,PT,,,Switzerland,100,"Data Visualization, Hadoop, Tableau, Kubernetes",Associate,3,Manufacturing,2024-11-28,04-01-2025,1154,9.6,
AI05947,AI Product Manager,165700,,EX,FL,,,Switzerland,50,"Scala, Git, Tableau, Kubernetes",Master,18,Technology,2024-10-09,20-10-2024,1494,7.1,
AI05948,Deep Learning Engineer,54067,,EN,FL,,,Singapore,0,"Scala, TensorFlow, Python, Docker",Bachelor,0,Government,2024-01-29,03-03-2024,1725,7.9,
AI05949,Head of AI,151055,,EX,FT,,,Germany,0,"Computer Vision, GCP, Scala, Deep Learning, Tableau",Master,19,Real Estate,2024-05-09,05-10-2024,1872,7.7,
AI05950,Autonomous Systems Engineer,95873,,EN,PT,,,United Kingdom,100,"GCP, Scala, AWS, PyTorch, SQL",Master,0,Gaming,2024-04-15,15-06-2024,2062,9.9,
AI05951,NLP Engineer,44245,,EN,CT,,,Ireland,0,"Computer Vision, PyTorch, GCP, TensorFlow, MLOps",Associate,1,Technology,2024-04-13,10-05-2024,2314,6.7,
AI05952,Machine Learning Engineer,65949,,MI,FL,,,China,100,"Git, NLP, Scala",Associate,3,Manufacturing,2025-03-14,19-04-2025,1591,5.2,
AI05953,AI Research Scientist,146170,,SE,FL,,,Australia,0,"AWS, Python, Tableau",PhD,6,Retail,2024-02-27,07-04-2024,1103,9.2,
AI05954,ML Ops Engineer,303620,,EX,FT,,,Denmark,50,"Mathematics, Python, MLOps, Azure",Master,10,Telecommunications,2025-06-03,18-04-2025,1725,7.4,
AI05955,Computer Vision Engineer,138267,,MI,FL,,,Switzerland,50,"Python, MLOps, NLP, Spark",PhD,2,Manufacturing,2024-03-24,10-04-2024,2141,6.5,
AI05956,Data Analyst,110484,,SE,CT,,,United Kingdom,100,"Mathematics, Kubernetes, SQL, Statistics, MLOps",Bachelor,8,Healthcare,2024-01-27,18-02-2024,1994,7.2,
AI05957,Data Analyst,42445,,EN,PT,,,India,50,"SQL, Git, Tableau, AWS, PyTorch",Bachelor,1,Consulting,2024-01-10,27-10-2024,1198,6.8,
AI05958,Machine Learning Researcher,338393,,EX,FL,,,Israel,100,"Statistics, Data Visualization, NLP",Associate,10,Consulting,2024-05-13,08-07-2024,1455,9.8,
AI05959,NLP Engineer,76421,,MI,FL,,,Netherlands,100,"Kubernetes, Data Visualization, MLOps, SQL",Associate,2,Media,2024-11-21,06-12-2024,646,9.9,
AI05960,Deep Learning Engineer,167255,,SE,PT,,,Denmark,0,"Kubernetes, Linux, R",Associate,8,Energy,2024-08-28,30-09-2024,1621,8.6,
AI05961,AI Architect,110981,,SE,FT,,,Australia,100,"Azure, Spark, MLOps, Hadoop, Data Visualization",Associate,8,Government,2024-04-23,04-06-2024,1518,7.2,
AI05962,AI Architect,85056,,MI,CT,,,Germany,50,"R, Git, GCP, Statistics",Associate,3,Finance,2024-08-15,09-10-2024,2134,8.8,
AI05963,Data Scientist,257823,,EX,FL,,,United Kingdom,50,"R, SQL, Spark",PhD,19,Gaming,2024-04-29,14-06-2024,2378,5.2,
AI05964,Machine Learning Engineer,77687,,MI,FT,,,United Kingdom,100,"Kubernetes, TensorFlow, AWS, Mathematics",PhD,2,Education,2025-03-27,25-05-2025,2009,5.9,
AI05965,Research Scientist,258621,,EX,PT,,,Norway,0,"Tableau, SQL, Scala, Computer Vision",Bachelor,17,Healthcare,2025-01-30,21-03-2025,2083,6.2,
AI05966,NLP Engineer,58311,,EN,FT,,,Finland,50,"MLOps, Scala, Python",Associate,0,Media,2024-12-11,18-01-2025,1139,7.8,
AI05967,AI Specialist,317685,,EX,PT,,,Denmark,100,"Hadoop, Java, Data Visualization, Computer Vision",Master,13,Real Estate,2024-09-02,19-04-2024,2398,9.0,
AI05968,Principal Data Scientist,136303,,EX,PT,,,United States,50,"Spark, AWS, Mathematics, SQL, Deep Learning",Associate,17,Telecommunications,2024-04-12,05-01-2025,1636,6.9,
AI05969,AI Consultant,65348,,EN,CT,,,China,0,"Tableau, Scala, Hadoop, AWS, GCP",PhD,0,Healthcare,2024-10-16,10-12-2024,1069,8.1,
AI05970,Deep Learning Engineer,205534,,EX,FL,,,Austria,100,"Linux, Computer Vision, Data Visualization, GCP",PhD,12,Government,2024-08-27,29-09-2024,1327,5.1,
AI05971,AI Consultant,61622,,EN,FT,,,United Kingdom,0,"SQL, Java, Hadoop, GCP, Git",PhD,1,Transportation,2024-09-27,06-11-2024,2013,9.9,
AI05972,AI Architect,55980,,MI,PT,,,Finland,100,"Mathematics, Statistics, SQL, Computer Vision",Master,2,Technology,2024-01-05,27-06-2024,562,9.7,
AI05973,AI Software Engineer,134778,,EX,FT,,,United Kingdom,50,"Spark, SQL, Computer Vision, Scala, Kubernetes",Bachelor,14,Transportation,2024-05-27,20-06-2024,1351,5.9,
AI05974,AI Specialist,296033,,EX,PT,,,Sweden,50,"Spark, R, PyTorch, TensorFlow, Statistics",Master,15,Retail,2024-10-17,21-11-2024,2378,8.9,
AI05975,Data Analyst,32542,,EN,PT,,,Austria,50,"Kubernetes, Scala, Tableau, R, GCP",Bachelor,1,Finance,2024-09-08,18-10-2024,517,9.7,
AI05976,AI Architect,196550,,EX,CT,,,United States,100,"Deep Learning, Mathematics, MLOps, R, Python",Associate,18,Gaming,2024-03-31,26-05-2024,1734,5.1,
AI05977,AI Product Manager,136199,,SE,FT,,,France,50,"Tableau, GCP, Scala",PhD,8,Automotive,2024-03-30,23-04-2024,518,7.1,
AI05978,Data Analyst,95031,,MI,FL,,,Germany,50,"Mathematics, Python, R, AWS, Kubernetes",Associate,2,Consulting,2024-07-05,03-07-2024,1696,7.4,
AI05979,Principal Data Scientist,86048,,SE,FT,,,Finland,50,"Linux, SQL, Azure",Master,9,Gaming,2024-09-07,02-09-2024,1527,5.6,
AI05980,Research Scientist,114602,,EX,CT,,,Denmark,0,"Python, Java, Deep Learning",Associate,18,Technology,2024-01-29,04-04-2024,1572,9.4,
AI05981,Deep Learning Engineer,142508,,SE,FL,,,Netherlands,0,"Java, Data Visualization, GCP, Hadoop, Mathematics",Bachelor,6,Automotive,2024-04-05,21-05-2024,1324,7.6,
AI05982,NLP Engineer,86429,,SE,PT,,,Israel,100,"Docker, Linux, Deep Learning",PhD,9,Media,2024-01-03,20-03-2024,2295,8.5,
AI05983,Principal Data Scientist,171341,,EX,PT,,,United Kingdom,50,"Linux, R, Kubernetes",Master,17,Finance,2024-11-11,04-12-2024,1581,5.3,
AI05984,Autonomous Systems Engineer,173327,,SE,PT,,,Germany,100,"TensorFlow, Spark, Statistics",Associate,6,Finance,2024-08-13,31-08-2024,2007,7.4,
AI05985,Principal Data Scientist,74688,,MI,FT,,,Sweden,50,"Python, Data Visualization, Hadoop, Statistics, AWS",PhD,2,Technology,2025-04-16,30-04-2025,2217,6.7,
AI05986,AI Consultant,117000,,SE,FL,,,United Kingdom,50,"Deep Learning, PyTorch, Data Visualization, TensorFlow",Bachelor,5,Automotive,2025-11-01,29-01-2025,536,9.8,
AI05987,Head of AI,121734,,SE,FL,,,Austria,100,"SQL, PyTorch, Azure",Bachelor,6,Consulting,2024-10-13,13-11-2024,2136,7.2,
AI05988,Research Scientist,110575,,EN,PT,,,Denmark,100,"Scala, TensorFlow, Python, Computer Vision, Docker",Bachelor,0,Healthcare,2024-01-07,27-07-2024,828,9.1,
AI05989,Computer Vision Engineer,134416,,MI,FT,,,Ireland,50,"SQL, Azure, NLP, PyTorch",Associate,3,Healthcare,2024-12-20,20-02-2025,846,7.1,
AI05990,Principal Data Scientist,111745,,SE,FL,,,Singapore,50,"Linux, Git, Docker, Python, TensorFlow",Bachelor,9,Transportation,2024-01-27,25-02-2024,2379,7.1,
AI05991,AI Product Manager,57077,,MI,PT,,,Finland,0,"Kubernetes, R, Tableau",PhD,4,Transportation,2024-09-01,11-03-2024,1604,9.3,
AI05992,Computer Vision Engineer,156126,,EX,FL,,,United States,50,"TensorFlow, Spark, Kubernetes, Linux, Python",Bachelor,17,Energy,2024-11-12,08-01-2025,1763,7.9,
AI05993,NLP Engineer,165274,,SE,FT,,,Sweden,0,"Kubernetes, Git, Tableau, AWS",PhD,7,Education,2024-12-02,01-03-2024,1432,5.7,
AI05994,Machine Learning Researcher,102231,,SE,FL,,,Australia,50,"Data Visualization, MLOps, Java, Python, Statistics",Bachelor,9,Education,2025-01-01,04-02-2025,862,7.0,
AI05995,Data Engineer,103464,,EN,CT,,,Switzerland,0,"Spark, Linux, TensorFlow, Statistics, Deep Learning",PhD,0,Transportation,2025-08-02,30-03-2025,1372,6.9,
AI05996,Machine Learning Researcher,126033,,EX,FL,,,Japan,0,"NLP, TensorFlow, R, Mathematics, AWS",PhD,17,Consulting,2025-09-04,03-06-2025,1282,9.0,
AI05997,AI Specialist,223853,,EX,FT,,,Israel,100,"Statistics, Kubernetes, Computer Vision, Hadoop, PyTorch",PhD,16,Finance,2024-07-02,28-02-2024,1560,7.3,
AI05998,Data Analyst,75345,,MI,CT,,,India,0,"NLP, Python, Data Visualization, Deep Learning, Linux",Bachelor,2,Telecommunications,2024-04-30,11-07-2024,1703,8.8,
AI05999,AI Product Manager,33770,,EN,FL,,,South Korea,50,"Hadoop, PyTorch, Scala",Associate,1,Telecommunications,2024-03-08,01-10-2024,797,7.4,
AI06000,Autonomous Systems Engineer,44343,,EN,PT,,,China,100,"Java, Scala, Docker, R",PhD,1,Retail,2024-10-03,29-03-2024,2304,5.9,
AI06001,Robotics Engineer,86041,,MI,FL,,,Germany,0,"Spark, R, GCP, Scala",Bachelor,2,Automotive,2024-08-27,15-10-2024,1814,7.7,
AI06002,AI Research Scientist,114259,,MI,CT,,,United States,100,"Python, AWS, Computer Vision, Kubernetes",Associate,3,Education,2024-06-12,12-01-2025,1345,6.2,
AI06003,AI Consultant,148424,,EX,FT,,,United States,0,"Java, Spark, MLOps",Bachelor,13,Education,2024-04-23,22-06-2024,1534,6.9,
AI06004,AI Research Scientist,60339,,MI,FL,,,South Korea,100,"AWS, SQL, Deep Learning, GCP",Bachelor,2,Media,2024-04-23,27-06-2024,1368,9.3,
AI06005,Principal Data Scientist,58962,,EN,PT,,,India,50,"NLP, Python, Hadoop, Tableau",Associate,1,Healthcare,2025-04-03,21-04-2025,2218,5.8,
AI06006,AI Consultant,189541,,EX,PT,,,Denmark,0,"Computer Vision, Linux, Python, NLP",PhD,14,Finance,2024-11-15,05-01-2025,2383,8.2,
AI06007,AI Architect,59745,,EN,CT,,,Canada,0,"Kubernetes, Linux, Spark, GCP",PhD,0,Government,2024-11-05,29-06-2024,2117,7.8,
AI06008,Machine Learning Researcher,43166,,EN,PT,,,United Kingdom,0,"Docker, Python, Spark, Hadoop, Deep Learning",Master,1,Real Estate,2024-03-29,14-05-2024,2093,5.5,
AI06009,Deep Learning Engineer,123650,,EX,CT,,,Norway,0,"SQL, MLOps, Java",Bachelor,14,Consulting,2024-04-16,11-06-2024,2065,5.2,
AI06010,Robotics Engineer,96472,,SE,FL,,,Ireland,0,"Tableau, Java, Kubernetes, Deep Learning, R",PhD,9,Telecommunications,2025-04-02,06-03-2025,2229,7.6,
AI06011,Deep Learning Engineer,174334,,EX,CT,,,United States,50,"Computer Vision, NLP, Data Visualization, MLOps",PhD,17,Media,2025-04-04,28-05-2025,2120,6.6,
AI06012,Machine Learning Researcher,204552,,EX,FT,,,United States,50,"SQL, Computer Vision, Docker",Bachelor,17,Technology,2024-06-05,27-05-2024,2397,5.0,
AI06013,Data Engineer,154560,,SE,FT,,,France,50,"Linux, Azure, PyTorch, TensorFlow",PhD,5,Real Estate,2024-12-13,31-12-2024,1030,8.4,
AI06014,Research Scientist,51798,,MI,PT,,,Ireland,0,"Mathematics, Python, TensorFlow, Java",PhD,3,Government,2024-11-28,19-01-2025,1638,6.5,
AI06015,Data Analyst,66820,,EN,FT,,,Singapore,0,"Scala, NLP, GCP, Hadoop, TensorFlow",Master,1,Healthcare,2024-12-09,01-10-2024,2211,5.9,
AI06016,Data Engineer,187920,,SE,PT,,,Switzerland,100,"Python, Computer Vision, AWS, PyTorch, TensorFlow",Bachelor,9,Transportation,2024-08-29,24-09-2024,1498,8.3,
AI06017,Data Scientist,138991,,EX,FT,,,Germany,100,"Azure, Computer Vision, R, Data Visualization",Associate,19,Finance,2025-02-17,23-04-2025,1227,9.5,
AI06018,AI Software Engineer,95483,,SE,CT,,,South Korea,50,"Python, Scala, Deep Learning, Tableau",Bachelor,5,Real Estate,2024-02-21,22-04-2024,1630,9.8,
AI06019,AI Research Scientist,55981,,MI,PT,,,Finland,100,"Git, Docker, Mathematics, Python",PhD,3,Retail,2024-11-14,26-01-2025,2340,9.8,
AI06020,AI Product Manager,85179,,MI,FT,,,Australia,0,"Data Visualization, Python, Hadoop, TensorFlow",Master,4,Media,2024-06-12,30-12-2024,1699,5.2,
AI06021,Data Analyst,199374,,EX,PT,,,India,50,"Kubernetes, Linux, Data Visualization, Scala, SQL",Master,15,Gaming,2024-10-19,24-11-2024,997,5.9,
AI06022,AI Architect,132228,,EX,PT,,,United Kingdom,50,"Python, TensorFlow, Computer Vision, GCP, Spark",Bachelor,11,Real Estate,2025-08-03,12-04-2025,1435,9.2,
AI06023,Research Scientist,141523,,EX,PT,,,Sweden,50,"Git, R, Python, Java, Deep Learning",Associate,17,Retail,2024-02-05,12-06-2024,1238,5.8,
AI06024,AI Software Engineer,34357,,EN,PT,,,Sweden,100,"Linux, Statistics, Computer Vision",PhD,1,Retail,2024-02-21,18-03-2024,2474,5.9,
AI06025,Computer Vision Engineer,224939,,EX,CT,,,Netherlands,100,"PyTorch, Hadoop, NLP, Computer Vision, GCP",PhD,13,Media,2024-12-27,12-02-2025,1305,8.6,
AI06026,Machine Learning Engineer,37650,,EN,PT,,,Finland,0,"PyTorch, Spark, Hadoop, Java",Associate,1,Education,2024-02-14,27-04-2024,2144,9.7,
AI06027,Machine Learning Researcher,58016,,EN,FT,,,France,100,"Statistics, SQL, Java, Mathematics",Master,0,Education,2024-03-13,30-03-2024,1767,6.1,
AI06028,ML Ops Engineer,105368,,SE,CT,,,Germany,50,"AWS, Kubernetes, Python, Tableau",Associate,8,Gaming,2024-11-20,22-12-2024,1295,6.3,
AI06029,Principal Data Scientist,85579,,MI,FT,,,United States,0,"SQL, TensorFlow, Docker, Hadoop, AWS",Associate,4,Government,2024-01-23,12-02-2024,1573,7.3,
AI06030,AI Specialist,155722,,EX,CT,,,Ireland,0,"R, NLP, Mathematics, AWS, Python",Associate,11,Retail,2025-02-16,15-03-2025,1725,5.5,
AI06031,Autonomous Systems Engineer,174629,,EX,PT,,,France,100,"Computer Vision, Spark, MLOps, Linux",Bachelor,10,Technology,2024-03-04,11-05-2024,592,8.8,
AI06032,NLP Engineer,276154,,EX,PT,,,Australia,0,"Git, Linux, Data Visualization, TensorFlow, Scala",PhD,12,Manufacturing,2024-05-24,03-08-2024,898,5.3,
AI06033,Head of AI,58885,,MI,FL,,,Japan,100,"Hadoop, Python, Git",Associate,2,Telecommunications,2025-02-24,06-05-2025,1238,5.9,
AI06034,Data Scientist,170560,,EX,PT,,,Canada,50,"Java, SQL, MLOps, GCP",Master,16,Real Estate,2024-08-27,19-09-2024,1159,9.0,
AI06035,Robotics Engineer,116679,,MI,PT,,,Sweden,50,"NLP, Statistics, Python",Bachelor,3,Finance,2024-07-16,13-09-2024,674,6.9,
AI06036,Head of AI,133361,,EX,PT,,,India,50,"AWS, Azure, R, SQL, Data Visualization",Master,15,Education,2025-04-14,04-06-2025,1173,8.9,
AI06037,Robotics Engineer,75390,,MI,FT,,,Sweden,50,"Scala, R, Tableau, GCP, Linux",PhD,3,Retail,2024-12-06,09-08-2024,1087,8.6,
AI06038,NLP Engineer,96988,,SE,FT,,,Ireland,0,"Deep Learning, Scala, Computer Vision, Data Visualization, Tableau",Bachelor,9,Technology,2025-04-01,28-02-2025,2151,7.6,
AI06039,Computer Vision Engineer,249444,,EX,FL,,,Australia,50,"Scala, Docker, NLP",Bachelor,19,Energy,2024-07-05,17-07-2024,2144,8.6,
AI06040,Head of AI,63712,,MI,PT,,,China,0,"PyTorch, Java, Hadoop, GCP",Associate,4,Automotive,2024-04-17,05-06-2024,866,7.1,
AI06041,Machine Learning Engineer,252062,,EX,FL,,,United States,100,"Azure, Scala, R",Master,12,Consulting,2024-04-21,12-06-2024,1197,5.2,
AI06042,Data Scientist,41717,,EN,FT,,,China,0,"SQL, Azure, Python, NLP",PhD,0,Automotive,2024-01-10,17-11-2024,1851,7.3,
AI06043,Computer Vision Engineer,90670,,MI,CT,,,Australia,50,"Data Visualization, PyTorch, Tableau, Statistics, Java",Associate,4,Energy,2024-02-27,29-03-2024,2331,8.8,
AI06044,Research Scientist,34179,,EN,CT,,,Ireland,50,"AWS, PyTorch, Azure, Data Visualization, Hadoop",PhD,1,Consulting,2025-02-03,28-03-2025,1823,7.7,
AI06045,Head of AI,57423,,EN,CT,,,Sweden,0,"SQL, PyTorch, NLP, Kubernetes, MLOps",Associate,0,Technology,2024-11-12,09-01-2025,1852,7.0,
AI06046,ML Ops Engineer,69408,,EN,CT,,,Australia,50,"GCP, Java, Computer Vision, Scala, TensorFlow",Bachelor,0,Technology,2024-12-14,28-12-2024,1382,9.3,
AI06047,Robotics Engineer,223460,,EX,FL,,,Switzerland,0,"Python, Docker, Computer Vision",Master,19,Automotive,2024-04-13,14-05-2024,517,6.9,
AI06048,Data Engineer,162807,,SE,FT,,,Sweden,0,"Data Visualization, R, Linux, SQL, Deep Learning",Associate,8,Real Estate,2024-04-07,19-07-2024,2009,5.9,
AI06049,AI Consultant,82741,,MI,FT,,,Japan,0,"Git, Azure, Tableau",PhD,3,Energy,2025-04-26,12-06-2025,1620,9.7,
AI06050,Robotics Engineer,39957,,EN,CT,,,Canada,50,"Hadoop, AWS, Docker, Tableau, Java",Bachelor,0,Transportation,2024-12-30,31-01-2025,1590,5.1,
AI06051,Head of AI,110684,,MI,FT,,,Sweden,0,"Statistics, Hadoop, Python, PyTorch, Azure",Associate,2,Finance,2025-02-27,09-05-2025,1605,7.1,
AI06052,AI Specialist,356760,,EX,PT,,,Switzerland,0,"Linux, Statistics, R, SQL, MLOps",Associate,10,Technology,2024-10-18,24-12-2024,1562,5.8,
AI06053,AI Software Engineer,184181,,EX,PT,,,Norway,0,"Azure, SQL, Git",PhD,18,Retail,2024-07-09,16-10-2024,2211,5.5,
AI06054,AI Research Scientist,147863,,EX,FT,,,Israel,0,"Python, GCP, Deep Learning, Tableau, TensorFlow",Master,19,Manufacturing,2024-09-29,29-11-2024,1637,5.3,
AI06055,Robotics Engineer,83794,,EN,PT,,,Netherlands,50,"Kubernetes, Python, TensorFlow",Associate,0,Healthcare,2024-03-01,27-02-2024,2227,5.6,
AI06056,Robotics Engineer,68757,,MI,CT,,,China,50,"Azure, Statistics, Scala",Master,3,Retail,2024-10-03,29-04-2024,1341,6.0,
AI06057,Machine Learning Engineer,92522,,SE,FL,,,Japan,100,"Kubernetes, Azure, Data Visualization, MLOps, PyTorch",PhD,7,Technology,2025-05-04,24-05-2025,2325,7.3,
AI06058,ML Ops Engineer,155652,,EX,CT,,,Canada,50,"AWS, Deep Learning, Docker, Git, Spark",Master,16,Retail,2024-02-03,30-04-2024,1725,9.2,
AI06059,Machine Learning Researcher,291496,,EX,FT,,,Japan,50,"NLP, MLOps, Python, Kubernetes, Deep Learning",Associate,13,Energy,2024-10-03,14-04-2024,2269,6.9,
AI06060,AI Specialist,78037,,SE,CT,,,India,50,"Deep Learning, Java, SQL",Master,8,Energy,2024-03-09,26-10-2024,1819,7.0,
AI06061,Principal Data Scientist,119754,,SE,FT,,,Netherlands,100,"Git, Mathematics, Hadoop",Bachelor,8,Media,2024-01-15,22-02-2024,1890,8.8,
AI06062,Deep Learning Engineer,73048,,MI,PT,,,South Korea,0,"Docker, Kubernetes, Git, AWS, Hadoop",Bachelor,4,Automotive,2024-11-24,26-01-2025,2410,8.8,
AI06063,AI Software Engineer,63483,,MI,FL,,,India,100,"Java, Spark, Azure, Mathematics",Associate,3,Telecommunications,2025-03-04,04-05-2025,1762,9.5,
AI06064,AI Consultant,38282,,EN,PT,,,Israel,0,"SQL, Git, Data Visualization, PyTorch, GCP",Associate,0,Gaming,2024-01-26,16-02-2024,1697,9.0,
